Date,Load,Zone
3/28/2017 2:00:00 AM,13561,NYISO
3/28/2017 3:00:00 AM,1073,Capitl
3/28/2017 3:00:00 AM,1445,Centrl
3/28/2017 3:00:00 AM,487,Dunwod
3/28/2017 3:00:00 AM,860,Genese
3/28/2017 3:00:00 AM,811,Hud Vl
3/28/2017 3:00:00 AM,1719,Longil
3/28/2017 3:00:00 AM,622,Mhk Vl
3/28/2017 3:00:00 AM,241,Millwd
3/28/2017 3:00:00 AM,4324,N.Y.C.
3/28/2017 3:00:00 AM,482,North
3/28/2017 3:00:00 AM,1429,West
3/28/2017 3:00:00 AM,13493,NYISO
3/28/2017 4:00:00 AM,1101,Capitl
3/28/2017 4:00:00 AM,1481,Centrl
3/28/2017 4:00:00 AM,495,Dunwod
3/28/2017 4:00:00 AM,886,Genese
3/28/2017 4:00:00 AM,828,Hud Vl
3/28/2017 4:00:00 AM,1755,Longil
3/28/2017 4:00:00 AM,639,Mhk Vl
3/28/2017 4:00:00 AM,247,Millwd
3/28/2017 4:00:00 AM,4362,N.Y.C.
3/28/2017 4:00:00 AM,486,North
3/28/2017 4:00:00 AM,1450,West
3/28/2017 4:00:00 AM,13730,NYISO
3/28/2017 5:00:00 AM,1186,Capitl
3/28/2017 5:00:00 AM,1592,Centrl
3/28/2017 5:00:00 AM,533,Dunwod
3/28/2017 5:00:00 AM,961,Genese
3/28/2017 5:00:00 AM,882,Hud Vl
3/28/2017 5:00:00 AM,1877,Longil
3/28/2017 5:00:00 AM,694,Mhk Vl
3/28/2017 5:00:00 AM,270,Millwd
3/28/2017 5:00:00 AM,4585,N.Y.C.
3/28/2017 5:00:00 AM,497,North
3/28/2017 5:00:00 AM,1533,West
3/28/2017 5:00:00 AM,14610,NYISO
3/28/2017 6:00:00 AM,1355,Capitl
3/28/2017 6:00:00 AM,1795,Centrl
3/28/2017 6:00:00 AM,611,Dunwod
3/28/2017 6:00:00 AM,1088,Genese
3/28/2017 6:00:00 AM,997,Hud Vl
3/28/2017 6:00:00 AM,2107,Longil
3/28/2017 6:00:00 AM,782,Mhk Vl
3/28/2017 6:00:00 AM,310,Millwd
3/28/2017 6:00:00 AM,5137,N.Y.C.
3/28/2017 6:00:00 AM,515,North
3/28/2017 6:00:00 AM,1695,West
3/28/2017 6:00:00 AM,16392,NYISO
3/28/2017 7:00:00 AM,1437,Capitl
3/28/2017 7:00:00 AM,1891,Centrl
3/28/2017 7:00:00 AM,673,Dunwod
3/28/2017 7:00:00 AM,1153,Genese
3/28/2017 7:00:00 AM,1061,Hud Vl
3/28/2017 7:00:00 AM,2255,Longil
3/28/2017 7:00:00 AM,827,Mhk Vl
3/28/2017 7:00:00 AM,334,Millwd
3/28/2017 7:00:00 AM,5662,N.Y.C.
3/28/2017 7:00:00 AM,525,North
3/28/2017 7:00:00 AM,1793,West
3/28/2017 7:00:00 AM,17611,NYISO
3/28/2017 8:00:00 AM,339,Millwd
3/28/2017 8:00:00 AM,1426,Capitl
3/28/2017 8:00:00 AM,5983,N.Y.C.
3/28/2017 8:00:00 AM,1892,Centrl
3/28/2017 8:00:00 AM,523,North
3/28/2017 8:00:00 AM,692,Dunwod
3/28/2017 8:00:00 AM,1814,West
3/28/2017 8:00:00 AM,1168,Genese
3/28/2017 8:00:00 AM,18053,NYISO
3/28/2017 8:00:00 AM,1083,Hud Vl
3/28/2017 8:00:00 AM,2299,Longil
3/28/2017 8:00:00 AM,834,Mhk Vl
3/28/2017 9:00:00 AM,1388,Capitl
3/28/2017 9:00:00 AM,1881,Centrl
3/28/2017 9:00:00 AM,704,Dunwod
3/28/2017 9:00:00 AM,1166,Genese
3/28/2017 9:00:00 AM,1093,Hud Vl
3/28/2017 9:00:00 AM,2314,Longil
3/28/2017 9:00:00 AM,839,Mhk Vl
3/28/2017 9:00:00 AM,345,Millwd
3/28/2017 9:00:00 AM,6263,N.Y.C.
3/28/2017 9:00:00 AM,521,North
3/28/2017 9:00:00 AM,1828,West
3/28/2017 9:00:00 AM,18342,NYISO
3/28/2017 10:00:00 AM,1367,Capitl
3/28/2017 10:00:00 AM,1869,Centrl
3/28/2017 10:00:00 AM,709,Dunwod
3/28/2017 10:00:00 AM,1160,Genese
3/28/2017 10:00:00 AM,1082,Hud Vl
3/28/2017 10:00:00 AM,2297,Longil
3/28/2017 10:00:00 AM,831,Mhk Vl
3/28/2017 10:00:00 AM,343,Millwd
3/28/2017 10:00:00 AM,6313,N.Y.C.
3/28/2017 10:00:00 AM,517,North
3/28/2017 10:00:00 AM,1830,West
3/28/2017 10:00:00 AM,18318,NYISO
3/28/2017 11:00:00 AM,1343,Capitl
3/28/2017 11:00:00 AM,1842,Centrl
3/28/2017 11:00:00 AM,699,Dunwod
3/28/2017 11:00:00 AM,1145,Genese
3/28/2017 11:00:00 AM,1062,Hud Vl
3/28/2017 11:00:00 AM,2267,Longil
3/28/2017 11:00:00 AM,817,Mhk Vl
3/28/2017 11:00:00 AM,335,Millwd
3/28/2017 11:00:00 AM,6306,N.Y.C.
3/28/2017 11:00:00 AM,514,North
3/28/2017 11:00:00 AM,1815,West
3/28/2017 11:00:00 AM,18145,NYISO
3/28/2017 12:00:00 PM,1319,Capitl
3/28/2017 12:00:00 PM,1809,Centrl
3/28/2017 12:00:00 PM,687,Dunwod
3/28/2017 12:00:00 PM,1128,Genese
3/28/2017 12:00:00 PM,1035,Hud Vl
3/28/2017 12:00:00 PM,2217,Longil
3/28/2017 12:00:00 PM,798,Mhk Vl
3/28/2017 12:00:00 PM,327,Millwd
3/28/2017 12:00:00 PM,6266,N.Y.C.
3/28/2017 12:00:00 PM,509,North
3/28/2017 12:00:00 PM,1786,West
3/28/2017 12:00:00 PM,17881,NYISO
3/28/2017 1:00:00 PM,1307,Capitl
3/28/2017 1:00:00 PM,1783,Centrl
3/28/2017 1:00:00 PM,680,Dunwod
3/28/2017 1:00:00 PM,1116,Genese
3/28/2017 1:00:00 PM,1018,Hud Vl
3/28/2017 1:00:00 PM,2174,Longil
3/28/2017 1:00:00 PM,787,Mhk Vl
3/28/2017 1:00:00 PM,320,Millwd
3/28/2017 1:00:00 PM,6220,N.Y.C.
3/28/2017 1:00:00 PM,505,North
3/28/2017 1:00:00 PM,1786,West
3/28/2017 1:00:00 PM,17696,NYISO
3/28/2017 2:00:00 PM,1291,Capitl
3/28/2017 2:00:00 PM,1745,Centrl
3/28/2017 2:00:00 PM,670,Dunwod
3/28/2017 2:00:00 PM,1093,Genese
3/28/2017 2:00:00 PM,1005,Hud Vl
3/28/2017 2:00:00 PM,2153,Longil
3/28/2017 2:00:00 PM,768,Mhk Vl
3/28/2017 2:00:00 PM,314,Millwd
3/28/2017 2:00:00 PM,6158,N.Y.C.
3/28/2017 2:00:00 PM,500,North
3/28/2017 2:00:00 PM,1765,West
3/28/2017 2:00:00 PM,17462,NYISO
3/28/2017 3:00:00 PM,1288,Capitl
3/28/2017 3:00:00 PM,1714,Centrl
3/28/2017 3:00:00 PM,662,Dunwod
3/28/2017 3:00:00 PM,1078,Genese
3/28/2017 3:00:00 PM,996,Hud Vl
3/28/2017 3:00:00 PM,2154,Longil
3/28/2017 3:00:00 PM,755,Mhk Vl
3/28/2017 3:00:00 PM,313,Millwd
3/28/2017 3:00:00 PM,6136,N.Y.C.
3/28/2017 3:00:00 PM,497,North
3/28/2017 3:00:00 PM,1734,West
3/28/2017 3:00:00 PM,17327,NYISO
3/28/2017 4:00:00 PM,1306,Capitl
3/28/2017 4:00:00 PM,1712,Centrl
3/28/2017 4:00:00 PM,654,Dunwod
3/28/2017 4:00:00 PM,1074,Genese
3/28/2017 4:00:00 PM,1002,Hud Vl
3/28/2017 4:00:00 PM,2182,Longil
3/28/2017 4:00:00 PM,755,Mhk Vl
3/28/2017 4:00:00 PM,315,Millwd
3/28/2017 4:00:00 PM,6112,N.Y.C.
3/28/2017 4:00:00 PM,497,North
3/28/2017 4:00:00 PM,1725,West
3/28/2017 4:00:00 PM,17334,NYISO
3/28/2017 5:00:00 PM,1343,Capitl
3/28/2017 5:00:00 PM,1729,Centrl
3/28/2017 5:00:00 PM,647,Dunwod
3/28/2017 5:00:00 PM,1077,Genese
3/28/2017 5:00:00 PM,1021,Hud Vl
3/28/2017 5:00:00 PM,2249,Longil
3/28/2017 5:00:00 PM,761,Mhk Vl
3/28/2017 5:00:00 PM,322,Millwd
3/28/2017 5:00:00 PM,6080,N.Y.C.
3/28/2017 5:00:00 PM,498,North
3/28/2017 5:00:00 PM,1720,West
3/28/2017 5:00:00 PM,17447,NYISO
3/28/2017 6:00:00 PM,1374,Capitl
3/28/2017 6:00:00 PM,1752,Centrl
3/28/2017 6:00:00 PM,659,Dunwod
3/28/2017 6:00:00 PM,1081,Genese
3/28/2017 6:00:00 PM,1053,Hud Vl
3/28/2017 6:00:00 PM,2329,Longil
3/28/2017 6:00:00 PM,772,Mhk Vl
3/28/2017 6:00:00 PM,337,Millwd
3/28/2017 6:00:00 PM,5995,N.Y.C.
3/28/2017 6:00:00 PM,499,North
3/28/2017 6:00:00 PM,1730,West
3/28/2017 6:00:00 PM,17581,NYISO
3/28/2017 7:00:00 PM,1424,Capitl
3/28/2017 7:00:00 PM,1803,Centrl
3/28/2017 7:00:00 PM,690,Dunwod
3/28/2017 7:00:00 PM,1114,Genese
3/28/2017 7:00:00 PM,1115,Hud Vl
3/28/2017 7:00:00 PM,2456,Longil
3/28/2017 7:00:00 PM,792,Mhk Vl
3/28/2017 7:00:00 PM,351,Millwd
3/28/2017 7:00:00 PM,6032,N.Y.C.
3/28/2017 7:00:00 PM,504,North
3/28/2017 7:00:00 PM,1765,West
3/28/2017 7:00:00 PM,18046,NYISO
3/28/2017 8:00:00 PM,1422,Capitl
3/28/2017 8:00:00 PM,1808,Centrl
3/28/2017 8:00:00 PM,691,Dunwod
3/28/2017 8:00:00 PM,1132,Genese
3/28/2017 8:00:00 PM,1129,Hud Vl
3/28/2017 8:00:00 PM,2470,Longil
3/28/2017 8:00:00 PM,788,Mhk Vl
3/28/2017 8:00:00 PM,348,Millwd
3/28/2017 8:00:00 PM,5991,N.Y.C.
3/28/2017 8:00:00 PM,502,North
3/28/2017 8:00:00 PM,1795,West
3/28/2017 8:00:00 PM,18076,NYISO
3/28/2017 9:00:00 PM,1336,Capitl
3/28/2017 9:00:00 PM,1736,Centrl
3/28/2017 9:00:00 PM,665,Dunwod
3/28/2017 9:00:00 PM,1087,Genese
3/28/2017 9:00:00 PM,1078,Hud Vl
3/28/2017 9:00:00 PM,2349,Longil
3/28/2017 9:00:00 PM,758,Mhk Vl
3/28/2017 9:00:00 PM,334,Millwd
3/28/2017 9:00:00 PM,5836,N.Y.C.
3/28/2017 9:00:00 PM,493,North
3/28/2017 9:00:00 PM,1775,West
3/28/2017 9:00:00 PM,17447,NYISO
3/28/2017 10:00:00 PM,1219,Capitl
3/28/2017 10:00:00 PM,1612,Centrl
3/28/2017 10:00:00 PM,615,Dunwod
3/28/2017 10:00:00 PM,1004,Genese
3/28/2017 10:00:00 PM,989,Hud Vl
3/28/2017 10:00:00 PM,2149,Longil
3/28/2017 10:00:00 PM,701,Mhk Vl
3/28/2017 10:00:00 PM,303,Millwd
3/28/2017 10:00:00 PM,5547,N.Y.C.
3/28/2017 10:00:00 PM,482,North
3/28/2017 10:00:00 PM,1689,West
3/28/2017 10:00:00 PM,16310,NYISO
3/28/2017 11:00:00 PM,1121,Capitl
3/28/2017 11:00:00 PM,1508,Centrl
3/28/2017 11:00:00 PM,564,Dunwod
3/28/2017 11:00:00 PM,932,Genese
3/28/2017 11:00:00 PM,905,Hud Vl
3/28/2017 11:00:00 PM,1948,Longil
3/28/2017 11:00:00 PM,649,Mhk Vl
3/28/2017 11:00:00 PM,272,Millwd
3/28/2017 11:00:00 PM,5187,N.Y.C.
3/28/2017 11:00:00 PM,473,North
3/28/2017 11:00:00 PM,1590,West
3/28/2017 11:00:00 PM,15149,NYISO
3/29/2017 12:00:00 AM,1067,Capitl
3/29/2017 12:00:00 AM,1437,Centrl
3/29/2017 12:00:00 AM,498,Dunwod
3/29/2017 12:00:00 AM,885,Genese
3/29/2017 12:00:00 AM,811,Hud Vl
3/29/2017 12:00:00 AM,1726,Longil
3/29/2017 12:00:00 AM,595,Mhk Vl
3/29/2017 12:00:00 AM,233,Millwd
3/29/2017 12:00:00 AM,4595,N.Y.C.
3/29/2017 12:00:00 AM,454,North
3/29/2017 12:00:00 AM,1476,West
3/29/2017 12:00:00 AM,13777,NYISO
3/29/2017 1:00:00 AM,1040,Capitl
3/29/2017 1:00:00 AM,1409,Centrl
3/29/2017 1:00:00 AM,473,Dunwod
3/29/2017 1:00:00 AM,859,Genese
3/29/2017 1:00:00 AM,778,Hud Vl
3/29/2017 1:00:00 AM,1644,Longil
3/29/2017 1:00:00 AM,581,Mhk Vl
3/29/2017 1:00:00 AM,222,Millwd
3/29/2017 1:00:00 AM,4356,N.Y.C.
3/29/2017 1:00:00 AM,453,North
3/29/2017 1:00:00 AM,1441,West
3/29/2017 1:00:00 AM,13256,NYISO
3/29/2017 2:00:00 AM,1027,Capitl
3/29/2017 2:00:00 AM,1387,Centrl
3/29/2017 2:00:00 AM,458,Dunwod
3/29/2017 2:00:00 AM,846,Genese
3/29/2017 2:00:00 AM,762,Hud Vl
3/29/2017 2:00:00 AM,1599,Longil
3/29/2017 2:00:00 AM,572,Mhk Vl
3/29/2017 2:00:00 AM,217,Millwd
3/29/2017 2:00:00 AM,4223,N.Y.C.
3/29/2017 2:00:00 AM,452,North
3/29/2017 2:00:00 AM,1424,West
3/29/2017 2:00:00 AM,12967,NYISO
3/29/2017 3:00:00 AM,1029,Capitl
3/29/2017 3:00:00 AM,1389,Centrl
3/29/2017 3:00:00 AM,452,Dunwod
3/29/2017 3:00:00 AM,849,Genese
3/29/2017 3:00:00 AM,759,Hud Vl
3/29/2017 3:00:00 AM,1586,Longil
3/29/2017 3:00:00 AM,570,Mhk Vl
3/29/2017 3:00:00 AM,216,Millwd
3/29/2017 3:00:00 AM,4167,N.Y.C.
3/29/2017 3:00:00 AM,453,North
3/29/2017 3:00:00 AM,1419,West
3/29/2017 3:00:00 AM,12889,NYISO
3/29/2017 4:00:00 AM,1055,Capitl
3/29/2017 4:00:00 AM,1419,Centrl
3/29/2017 4:00:00 AM,461,Dunwod
3/29/2017 4:00:00 AM,874,Genese
3/29/2017 4:00:00 AM,773,Hud Vl
3/29/2017 4:00:00 AM,1619,Longil
3/29/2017 4:00:00 AM,586,Mhk Vl
3/29/2017 4:00:00 AM,222,Millwd
3/29/2017 4:00:00 AM,4197,N.Y.C.
3/29/2017 4:00:00 AM,458,North
3/29/2017 4:00:00 AM,1439,West
3/29/2017 4:00:00 AM,13103,NYISO
3/29/2017 5:00:00 AM,1136,Capitl
3/29/2017 5:00:00 AM,1529,Centrl
3/29/2017 5:00:00 AM,500,Dunwod
3/29/2017 5:00:00 AM,944,Genese
3/29/2017 5:00:00 AM,820,Hud Vl
3/29/2017 5:00:00 AM,1739,Longil
3/29/2017 5:00:00 AM,642,Mhk Vl
3/29/2017 5:00:00 AM,246,Millwd
3/29/2017 5:00:00 AM,4416,N.Y.C.
3/29/2017 5:00:00 AM,470,North
3/29/2017 5:00:00 AM,1516,West
3/29/2017 5:00:00 AM,13958,NYISO
3/29/2017 6:00:00 AM,1303,Capitl
3/29/2017 6:00:00 AM,1725,Centrl
3/29/2017 6:00:00 AM,583,Dunwod
3/29/2017 6:00:00 AM,1060,Genese
3/29/2017 6:00:00 AM,929,Hud Vl
3/29/2017 6:00:00 AM,1971,Longil
3/29/2017 6:00:00 AM,736,Mhk Vl
3/29/2017 6:00:00 AM,285,Millwd
3/29/2017 6:00:00 AM,4978,N.Y.C.
3/29/2017 6:00:00 AM,489,North
3/29/2017 6:00:00 AM,1662,West
3/29/2017 6:00:00 AM,15721,NYISO
3/29/2017 7:00:00 AM,1383,Capitl
3/29/2017 7:00:00 AM,1816,Centrl
3/29/2017 7:00:00 AM,650,Dunwod
3/29/2017 7:00:00 AM,1115,Genese
3/29/2017 7:00:00 AM,990,Hud Vl
3/29/2017 7:00:00 AM,2129,Longil
3/29/2017 7:00:00 AM,783,Mhk Vl
3/29/2017 7:00:00 AM,310,Millwd
3/29/2017 7:00:00 AM,5504,N.Y.C.
3/29/2017 7:00:00 AM,500,North
3/29/2017 7:00:00 AM,1742,West
3/29/2017 7:00:00 AM,16922,NYISO
3/29/2017 8:00:00 AM,1371,Capitl
3/29/2017 8:00:00 AM,1814,Centrl
3/29/2017 8:00:00 AM,668,Dunwod
3/29/2017 8:00:00 AM,1123,Genese
3/29/2017 8:00:00 AM,1007,Hud Vl
3/29/2017 8:00:00 AM,2180,Longil
3/29/2017 8:00:00 AM,789,Mhk Vl
3/29/2017 8:00:00 AM,314,Millwd
3/29/2017 8:00:00 AM,5833,N.Y.C.
3/29/2017 8:00:00 AM,498,North
3/29/2017 8:00:00 AM,1757,West
3/29/2017 8:00:00 AM,17354,NYISO
3/29/2017 9:00:00 AM,1337,Capitl
3/29/2017 9:00:00 AM,1801,Centrl
3/29/2017 9:00:00 AM,682,Dunwod
3/29/2017 9:00:00 AM,1120,Genese
3/29/2017 9:00:00 AM,1013,Hud Vl
3/29/2017 9:00:00 AM,2190,Longil
3/29/2017 9:00:00 AM,790,Mhk Vl
3/29/2017 9:00:00 AM,316,Millwd
3/29/2017 9:00:00 AM,6123,N.Y.C.
3/29/2017 9:00:00 AM,497,North
3/29/2017 9:00:00 AM,1771,West
3/29/2017 9:00:00 AM,17640,NYISO
3/29/2017 10:00:00 AM,1317,Capitl
3/29/2017 10:00:00 AM,1788,Centrl
3/29/2017 10:00:00 AM,684,Dunwod
3/29/2017 10:00:00 AM,1115,Genese
3/29/2017 10:00:00 AM,1002,Hud Vl
3/29/2017 10:00:00 AM,2179,Longil
3/29/2017 10:00:00 AM,782,Mhk Vl
3/29/2017 10:00:00 AM,312,Millwd
3/29/2017 10:00:00 AM,6167,N.Y.C.
3/29/2017 10:00:00 AM,493,North
3/29/2017 10:00:00 AM,1767,West
3/29/2017 10:00:00 AM,17606,NYISO
3/29/2017 11:00:00 AM,1296,Capitl
3/29/2017 11:00:00 AM,1759,Centrl
3/29/2017 11:00:00 AM,674,Dunwod
3/29/2017 11:00:00 AM,1100,Genese
3/29/2017 11:00:00 AM,986,Hud Vl
3/29/2017 11:00:00 AM,2162,Longil
3/29/2017 11:00:00 AM,768,Mhk Vl
3/29/2017 11:00:00 AM,304,Millwd
3/29/2017 11:00:00 AM,6172,N.Y.C.
3/29/2017 11:00:00 AM,489,North
3/29/2017 11:00:00 AM,1747,West
3/29/2017 11:00:00 AM,17457,NYISO
3/29/2017 12:00:00 PM,1271,Capitl
3/29/2017 12:00:00 PM,1726,Centrl
3/29/2017 12:00:00 PM,663,Dunwod
3/29/2017 12:00:00 PM,1082,Genese
3/29/2017 12:00:00 PM,965,Hud Vl
3/29/2017 12:00:00 PM,2125,Longil
3/29/2017 12:00:00 PM,749,Mhk Vl
3/29/2017 12:00:00 PM,297,Millwd
3/29/2017 12:00:00 PM,6145,N.Y.C.
3/29/2017 12:00:00 PM,484,North
3/29/2017 12:00:00 PM,1711,West
3/29/2017 12:00:00 PM,17218,NYISO
3/29/2017 1:00:00 PM,1261,Capitl
3/29/2017 1:00:00 PM,1704,Centrl
3/29/2017 1:00:00 PM,659,Dunwod
3/29/2017 1:00:00 PM,1069,Genese
3/29/2017 1:00:00 PM,957,Hud Vl
3/29/2017 1:00:00 PM,2093,Longil
3/29/2017 1:00:00 PM,739,Mhk Vl
3/29/2017 1:00:00 PM,292,Millwd
3/29/2017 1:00:00 PM,6118,N.Y.C.
3/29/2017 1:00:00 PM,479,North
3/29/2017 1:00:00 PM,1705,West
3/29/2017 1:00:00 PM,17076,NYISO
3/29/2017 2:00:00 PM,1248,Capitl
3/29/2017 2:00:00 PM,1669,Centrl
3/29/2017 2:00:00 PM,650,Dunwod
3/29/2017 2:00:00 PM,1052,Genese
3/29/2017 2:00:00 PM,952,Hud Vl
3/29/2017 2:00:00 PM,2084,Longil
3/29/2017 2:00:00 PM,721,Mhk Vl
3/29/2017 2:00:00 PM,288,Millwd
3/29/2017 2:00:00 PM,6074,N.Y.C.
3/29/2017 2:00:00 PM,474,North
3/29/2017 2:00:00 PM,1681,West
3/29/2017 2:00:00 PM,16893,NYISO
3/29/2017 3:00:00 PM,1248,Capitl
3/29/2017 3:00:00 PM,1645,Centrl
3/29/2017 3:00:00 PM,647,Dunwod
3/29/2017 3:00:00 PM,1040,Genese
3/29/2017 3:00:00 PM,955,Hud Vl
3/29/2017 3:00:00 PM,2095,Longil
3/29/2017 3:00:00 PM,709,Mhk Vl
3/29/2017 3:00:00 PM,288,Millwd
3/29/2017 3:00:00 PM,6067,N.Y.C.
3/29/2017 3:00:00 PM,471,North
3/29/2017 3:00:00 PM,1648,West
3/29/2017 3:00:00 PM,16813,NYISO
3/29/2017 4:00:00 PM,1266,Capitl
3/29/2017 4:00:00 PM,1645,Centrl
3/29/2017 4:00:00 PM,641,Dunwod
3/29/2017 4:00:00 PM,1033,Genese
3/29/2017 4:00:00 PM,966,Hud Vl
3/29/2017 4:00:00 PM,2123,Longil
3/29/2017 4:00:00 PM,710,Mhk Vl
3/29/2017 4:00:00 PM,292,Millwd
3/29/2017 4:00:00 PM,6050,N.Y.C.
3/29/2017 4:00:00 PM,470,North
3/29/2017 4:00:00 PM,1632,West
3/29/2017 4:00:00 PM,16828,NYISO
3/29/2017 5:00:00 PM,1302,Capitl
3/29/2017 5:00:00 PM,1663,Centrl
3/29/2017 5:00:00 PM,633,Dunwod
3/29/2017 5:00:00 PM,1034,Genese
3/29/2017 5:00:00 PM,989,Hud Vl
3/29/2017 5:00:00 PM,2185,Longil
3/29/2017 5:00:00 PM,717,Mhk Vl
3/29/2017 5:00:00 PM,302,Millwd
3/29/2017 5:00:00 PM,6011,N.Y.C.
3/29/2017 5:00:00 PM,470,North
3/29/2017 5:00:00 PM,1627,West
3/29/2017 5:00:00 PM,16933,NYISO
3/29/2017 6:00:00 PM,1333,Capitl
3/29/2017 6:00:00 PM,1690,Centrl
3/29/2017 6:00:00 PM,641,Dunwod
3/29/2017 6:00:00 PM,1036,Genese
3/29/2017 6:00:00 PM,1020,Hud Vl
3/29/2017 6:00:00 PM,2257,Longil
3/29/2017 6:00:00 PM,730,Mhk Vl
3/29/2017 6:00:00 PM,318,Millwd
3/29/2017 6:00:00 PM,5906,N.Y.C.
3/29/2017 6:00:00 PM,472,North
3/29/2017 6:00:00 PM,1636,West
3/29/2017 6:00:00 PM,17039,NYISO
3/29/2017 7:00:00 PM,1386,Capitl
3/29/2017 7:00:00 PM,1749,Centrl
3/29/2017 7:00:00 PM,676,Dunwod
3/29/2017 7:00:00 PM,1065,Genese
3/29/2017 7:00:00 PM,1077,Hud Vl
3/29/2017 7:00:00 PM,2380,Longil
3/29/2017 7:00:00 PM,754,Mhk Vl
3/29/2017 7:00:00 PM,334,Millwd
3/29/2017 7:00:00 PM,5928,N.Y.C.
3/29/2017 7:00:00 PM,479,North
3/29/2017 7:00:00 PM,1671,West
3/29/2017 7:00:00 PM,17499,NYISO
3/29/2017 8:00:00 PM,1392,Capitl
3/29/2017 8:00:00 PM,1771,Centrl
3/29/2017 8:00:00 PM,682,Dunwod
3/29/2017 8:00:00 PM,1089,Genese
3/29/2017 8:00:00 PM,1093,Hud Vl
3/29/2017 8:00:00 PM,2404,Longil
3/29/2017 8:00:00 PM,757,Mhk Vl
3/29/2017 8:00:00 PM,336,Millwd
3/29/2017 8:00:00 PM,5901,N.Y.C.
3/29/2017 8:00:00 PM,479,North
3/29/2017 8:00:00 PM,1710,West
3/29/2017 8:00:00 PM,17614,NYISO
3/29/2017 9:00:00 PM,1320,Capitl
3/29/2017 9:00:00 PM,1711,Centrl
3/29/2017 9:00:00 PM,660,Dunwod
3/29/2017 9:00:00 PM,1053,Genese
3/29/2017 9:00:00 PM,1052,Hud Vl
3/29/2017 9:00:00 PM,2292,Longil
3/29/2017 9:00:00 PM,732,Mhk Vl
3/29/2017 9:00:00 PM,325,Millwd
3/29/2017 9:00:00 PM,5759,N.Y.C.
3/29/2017 9:00:00 PM,472,North
3/29/2017 9:00:00 PM,1702,West
3/29/2017 9:00:00 PM,17078,NYISO
3/29/2017 10:00:00 PM,1214,Capitl
3/29/2017 10:00:00 PM,1590,Centrl
3/29/2017 10:00:00 PM,610,Dunwod
3/29/2017 10:00:00 PM,976,Genese
3/29/2017 10:00:00 PM,972,Hud Vl
3/29/2017 10:00:00 PM,2103,Longil
3/29/2017 10:00:00 PM,676,Mhk Vl
3/29/2017 10:00:00 PM,295,Millwd
3/29/2017 10:00:00 PM,5495,N.Y.C.
3/29/2017 10:00:00 PM,460,North
3/29/2017 10:00:00 PM,1627,West
3/29/2017 10:00:00 PM,16018,NYISO
3/29/2017 11:00:00 PM,1121,Capitl
3/29/2017 11:00:00 PM,1490,Centrl
3/29/2017 11:00:00 PM,560,Dunwod
3/29/2017 11:00:00 PM,911,Genese
3/29/2017 11:00:00 PM,892,Hud Vl
3/29/2017 11:00:00 PM,1908,Longil
3/29/2017 11:00:00 PM,623,Mhk Vl
3/29/2017 11:00:00 PM,265,Millwd
3/29/2017 11:00:00 PM,5154,N.Y.C.
3/29/2017 11:00:00 PM,452,North
3/29/2017 11:00:00 PM,1537,West
3/29/2017 11:00:00 PM,14913,NYISO
3/30/2017 12:00:00 AM,1079,Capitl
3/30/2017 12:00:00 AM,1466,Centrl
3/30/2017 12:00:00 AM,506,Dunwod
3/30/2017 12:00:00 AM,885,Genese
3/30/2017 12:00:00 AM,824,Hud Vl
3/30/2017 12:00:00 AM,1767,Longil
3/30/2017 12:00:00 AM,597,Mhk Vl
3/30/2017 12:00:00 AM,239,Millwd
3/30/2017 12:00:00 AM,4654,N.Y.C.
3/30/2017 12:00:00 AM,452,North
3/30/2017 12:00:00 AM,1477,West
3/30/2017 12:00:00 AM,13946,NYISO
3/30/2017 1:00:00 AM,1057,Capitl
3/30/2017 1:00:00 AM,1443,Centrl
3/30/2017 1:00:00 AM,484,Dunwod
3/30/2017 1:00:00 AM,862,Genese
3/30/2017 1:00:00 AM,795,Hud Vl
3/30/2017 1:00:00 AM,1695,Longil
3/30/2017 1:00:00 AM,585,Mhk Vl
3/30/2017 1:00:00 AM,230,Millwd
3/30/2017 1:00:00 AM,4405,N.Y.C.
3/30/2017 1:00:00 AM,452,North
3/30/2017 1:00:00 AM,1443,West
3/30/2017 1:00:00 AM,13451,NYISO
3/30/2017 2:00:00 AM,1047,Capitl
3/30/2017 2:00:00 AM,1428,Centrl
3/30/2017 2:00:00 AM,473,Dunwod
3/30/2017 2:00:00 AM,850,Genese
3/30/2017 2:00:00 AM,783,Hud Vl
3/30/2017 2:00:00 AM,1657,Longil
3/30/2017 2:00:00 AM,579,Mhk Vl
3/30/2017 2:00:00 AM,228,Millwd
3/30/2017 2:00:00 AM,4265,N.Y.C.
3/30/2017 2:00:00 AM,450,North
3/30/2017 2:00:00 AM,1427,West
3/30/2017 2:00:00 AM,13187,NYISO
3/30/2017 3:00:00 AM,1052,Capitl
3/30/2017 3:00:00 AM,1434,Centrl
3/30/2017 3:00:00 AM,469,Dunwod
3/30/2017 3:00:00 AM,853,Genese
3/30/2017 3:00:00 AM,784,Hud Vl
3/30/2017 3:00:00 AM,1652,Longil
3/30/2017 3:00:00 AM,580,Mhk Vl
3/30/2017 3:00:00 AM,229,Millwd
3/30/2017 3:00:00 AM,4209,N.Y.C.
3/30/2017 3:00:00 AM,452,North
3/30/2017 3:00:00 AM,1422,West
3/30/2017 3:00:00 AM,13136,NYISO
3/30/2017 4:00:00 AM,1078,Capitl
